	Domain	Phylum	Class	Order	Family	Genus	Species	Select
72f9e9afcc03ad4daa440ceae7b26211	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND	NP
17d59807063fe9a89025ba7b48b8a662	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND	NP
9d2c7e547a61784a327ee16d604583e4	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND	NP
cf4cb4ea382bda2eb00ce9f587e60851	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	ND	NP
632ef94da74307e2c56b17cccaa01305	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Jatrophihabitans_sp.	NP
40d5b3327ba874c6785c575ec188d54f	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	Jatrophihabitans_sp.	NP
a83e1b8dc27f083254cc4f84babb7581	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_bacterium	NP
9d1923c16558c728cc6b0c6373286912	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_bacterium	NP
dcc95895010f07df79b2267474aa47be	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_Frankiaceae	NP
c36c1890ad28d3dd5f0467f72f4fd78f	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_Frankiaceae	NP
e0f06ac266037bf730f6d5991eb1d5f2	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_Frankineae	NP
0ec77328f1bc3ed20e740520acc22495	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Frankiaceae	Jatrophihabitans	uncultured_Frankineae	NP
bc6c345a2feb70d3210ba7f89530c5b0	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	ND	NP
36aed742dc1433688551fe68f0eda11c	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	JG30-KF-AS9	ND	NP
d7908dc6c0579582a988f385854ef9ea	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	ND	NP
4e785e304960829bf6d8a1134afa431d	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	bacterium_QTYC46b	NP
30242ff322d5761fc7c180f70f895606	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	NP
0e7ee5c3b700ce76e74529640fdabbb3	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	NP
7e5b6c7e5eb18b6cde87a1ac67936954	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	NP
e5aa5d51078fb003395ba2e09194f7c8	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	NP
189dc17dd63ea1e7677e67fd076d811a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	NP
4ae20da11b4a6a8a9efbd6243e988245	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	NP
88d80c3d99779b82cc670fae4accc5f5	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	ND	NP
00bd1750ba8f572445dbae611af5a7cb	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	metagenome	NP
5bbb9e09d1bc60273ef3e2b546ecf7eb	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	metagenome	NP
3f45b9350f9d66b5cfc99654deae27d2	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	uncultured_bacterium	NP
00bf361d8eff55ec3da40deeeb563d7f	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22	JGI_0000069-P22	uncultured_bacterium	NP
4016f74a0d87e7409f374ef3a45418f6	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22	JGI_0000069-P22	uncultured_bacterium	NP
bf9305f149f26fa39b10e3a40b5cd2f5	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	ND	NP
88fb15f05df086348963d416fa3f3077	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	ND	NP
1f5a6a680e7d6fbdf7f23c31c5153cd2	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	JGI_0001001-H03	uncultured_bacterium	NP
f7ae6b5d6f058b2d863660f1ba550ccb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Kaistiaceae	Kaistia	Rhizobiales_(rhizobacteria)	NP
38bff54f1ad7000596053aadf502cabf	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	NP
278d7d5eb57f7b24f6ded87d08667706	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	NP
8ed1b48fb1a693992b5d60279b4cdfe2	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	NP
dff3dbc7f2ae33f5e6c4eaa9a73a9d3a	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112	uncultured_soil	NP
78dcada70ac4615f5ab8a51ea1e62ce8	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	KCM-B-112	uncultured_soil	NP
54121080fdeb369485299364adeaaae6	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	KD3-10	ND	NP
e21df4feb11da67c3a0e900ca91d0db2	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
5b2529faa44a3679b887ecd91b6b4149	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
4cb579ee80f64ca6c7876ce030532159	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
f222775fcd17bea0a58d5b31777fb229	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
5447387f2e042b426b272866c391f08d	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
7dd6bcd8968a583ae728f34c989d076c	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
7c7c7761ed1d350dd250d3bf1f131073	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
c39e15de7f8295ecfed0969cd53b2126	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
61ed1219771af8e7708e380cb13dba43	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
c1decbb97dbc1dd10976f8df63439c0d	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
ec262019dee5c8310c4e0b5020cd6ecf	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	ND	NP
5d3ce929e1e20c0af46d70bc9b483a9e	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_bacterium	NP
b3cc5aa4638e05ebd81e9a9afe3bd4a1	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_bacterium	NP
7d5ba5114c59379a571e2b5642cece30	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_Chloroflexi	NP
18b2f5ba0e0adc36f0ce52189e98d62b	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_Chloroflexi	NP
86bcbf8f25ed43cc5d9885e1ab47760a	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_Chloroflexi	NP
ff737113fd9316f0f0c13640f89d48bf	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_Chloroflexi	NP
5c0909498baf93f1f49b9d9a489ee90f	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	ND	NP
b1dde0ed7ab1f036845b5643cfaa699e	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	ND	NP
b91c8ffc4ebca94dbee0915dc6d73b5c	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	uncultured_bacterium	NP
eb28b1a40981d38e6a0aab251174dae1	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	ND	NP
d0bd24da551a53d14c2d0c7ac2e00d04	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	ND	NP
b7abea817bc01bc1aceef5fa4902bdaf	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineosporia	uncultured_Kineosporiaceae	NP
146195f72933e590d98b89c38d6eda33	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Klenkia	ND	NP
bc56a7361c9a3b49f1f1c51874321e12	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	ND	NP
b7ae2d92c6199a9e58c97d0e75865d36	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	ND	NP
e75105ad1f54ca239dc24d1d6f33c082	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	ND	NP
9f68e6aad35ab42586377a992b1dbd66	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria	Kocuria_marina	NP
a9ef201578a9e107b3846bbea2f9442a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	ND	NP
5cbf299bc5e84aa98007f6e2fbbffaa5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Labraceae	Labrys	Labrys_sp.	NP
67a5c29ddb5d1eeda2b8780bb4694235	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	ND	NP
caea322863a57bb2b14c7317fa120dc4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	ND	NP
09414039e5019428f0b16590f9de3cd9	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Lacibacter	uncultured_bacterium	NP
8df399e29acb5a583f449a82db4e17c9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ND	NP
8dd9bdc70de6e73e595aa344f0398e23	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ND	NP
d6a526b572996ed919a3e009473bc860	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	ND	NP
96d14363f547715b65bf7d8ad1d31d17	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_apis	NP
ea6d78bda97b04e1583dbc14c9e77a6d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helsingborgensis	NP
7f665e75ebc4a7a166b17310637d3295	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helsingborgensis	NP
11f067312baf8b5a36301defdf1d44a6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kullabergensis	NP
fe3d548ed22ee06b5c95e1b3d4ec3de3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_kunkeei	NP
1406a248f63e10bd0f76fb3c1b1103c0	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellifer	NP
7aa201a55c9bcbe758fb43931c648165	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellis	NP
29bc91c045dd3be6a9591f943a613aac	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_mellis	NP
ab8a936bf957b3c1a55dcdbf077c73c8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_melliventris	NP
f16de2a4a6dd4174f4627dfbe084cf87	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_rhamnosus	NP
d114fb4c335125128be28401522dd41a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_lactis	NP
7f4b79091c78477769c41850eca97076	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	ND	NP
378ca3fbe9804ba4c4f218fdb8271817	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	Opitutus_sp.	NP
1f4e37991181e38a5f995fd4684b9b89	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	ND	NP
cbd9ddcedc3c4297004537e93780956e	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	ND	NP
7ef787955a76b1606acfc3a7e8fdd492	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	ND	NP
548184d92ce5520b5ec6b602a28980da	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_bacterium	NP
b1c8c35ea8daf8a32a2452335b0656d6	Bacteria	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	Latescibacterota	uncultured_soil	NP
c845eda99662b5a88a8c8e979ec07dd0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	NP
b9e3d17474f902ee3e5fa37d434fa457	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	ND	NP
820f6693f569e339f183638cd73a7fe6	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	uncultured_bacterium	Prune
5059586d0bae0529e70b213033b8d554	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
fdce7a2a16d32bf6739635911c8be95b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
a6c72b0648c39c0a467ade92c619a253	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
40f311d44d1d3a766977c9c0ad44e8aa	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
1e17f82825f5f6b8c997ee1786de8b7f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
a7c17d45d266c3be47bfd54ca7e5e9de	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
c5deff9bc1eeb12c9c86fb94d892f989	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
34cedacb63c3d8a062f0096f89cb3ef1	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_bacterium	NP
18470587a5477beb71868d59476e27dc	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	uncultured_Xiphinematobacteriaceae	NP
eb42916ee8f08cb2939ed507b1d4dbd5	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	ND	NP
c2945029b3dfd24399f29ef996152505	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	ND	NP
3c59709dff8e471cfe46d9852306fd78	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_bacterium	NP
fe1a21ff7992ef7ba148d4a34ec99db0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	uncultured_Legionellales	NP
49d7e138b88f8bc13e7a208bb88d56a8	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	ND	NP
9e75d15ba3717ca20d8aa45e3c4a6bab	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	ND	NP
0ede181cba719902c5e1fa933644b97e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	ND	NP
d6f6cade2f9d488c921c8ffe8d84f8af	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc_fallax	NP
015b1ba5c74bb1a9ffc343b0b59773d8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	ND	NP
32172e095de824ab96f273ce7a9604d3	Bacteria	Elusimicrobiota	Lineage_IIa	Lineage_IIa	Lineage_IIa	Lineage_IIa	ND	NP
b9685ddac8e0cee789d3d4f4441b03cc	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_bacterium	NP
f3fa7db8be85b9a59127e794fdc4149a	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobiaceae	uncultured_soil	NP
883b8d107da08a5e3b79f4c83bb5562a	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	Longivirga	ND	NP
0b51b699c49bc5399caadfdec3a42231	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Luedemannella	ND	NP
483ea501739bd265b9b006c94db95856	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	NP
46edd9a681a1c394007859666f76d477	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	NP
03310a32fb905c0fad5f1453f0c56088	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Luteibacter	ND	NP
649f026cd615015b1c0f8e760d309122	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	ND	NP
3e1a26e59596ea4b27910d21a7f2685f	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	ND	NP
367fd0532f406448a26bcca3b54e8e2b	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	ND	NP
312300ba050a39ca9efbeb326925e395	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	ND	NP
00d2b2c94bce86bc92a8ec8ac8036e43	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	ND	NP
a51af6f7d3369f355257160b33da3cff	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	ND	NP
49d81e8e2cf7c07db44b65058d2f9f31	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	ND	NP
8eb6132e2a35ac36eb9ba852bb10ec6e	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	ND	NP
3ad0b852d3fb3846d9c8e77af4f1099a	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	ND	NP
0aa9c9c8cb02df0fcbd4507e073e5aea	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	uncultured_bacterium	NP
ca6c2b3b469c08212142e8821c65882a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
4608fae4bbc9964cdd17af8782f2155e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
5f8db894a571d35c9d2fa4f8df8581f9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
fdafff704e28bdd501d460ebf6eebf70	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
8df2b2e6c1cb64bd18b81d5bae7f0898	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
b2bb30b74779c4f4e86aed4a22ae2fe2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
f721d83108dd078d9769b367dfa3c1d9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
0c5d2114ee9993714e590b3f7cb4e9ef	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
91d3e89d07d3d42f243742b050140bbb	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
f48cbba2fe7a2cba3df1c5bcffc1fa83	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
e57c5df6a9b3b982472e7754ed31f313	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
6fb5dc26c4cc567ca07dbb39a5c3bb26	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
bca1fb25679a69eae408b3585cd6f008	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	ND	NP
eef78ae0abaaa2d4b5eebce8e46d11c9	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Mastigocladopsis_PCC-10914	uncultured_bacterium	NP
4f4186b51d9b7920bda0a0d4dd1398aa	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	metagenome	NP
c56c98ab4c637a4b15313bfdad06f4f1	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	metagenome	NP
930bd976bb670c25f689d7d0c8a0e12e	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	metagenome	NP
e85685f382b9280b7967fedf480bbe16	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	uncultured_bacterium	NP
08a0cf376add32f3f4b57ec1e82a7a27	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Megamonas	ND	NP
44158349d8858abc6c04aada0c131da5	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	ND	NP
eb0c1770f8003ef04e74ce5daed81b65	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	ND	NP
5db9a3f87f3fd3fa547e88e4a765d2c3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	ND	NP
6f8bdeff16197dd83189d72dfd6f2532	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	ND	NP
3a02f11000fbcb8cb977f1a95d8bc340	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	ND	NP
fa6c0be817ef2536a174d63c93eb0b64	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	ND	NP
0181518ae6e034851048fcfdcfd52631	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	ND	NP
de02bd938123dc60a3f9cf9d29c3625d	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	ND	NP
00c210a0008fd4865894cef72174fed6	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	ND	NP
7d92a3b26a8266b092e7085da565f582	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanosaetaceae	Methanosaeta	ND	NP
9a991f34ef8f769a2477b96375ca17d4	Archaea	Halobacterota	Methanosarcinia	Methanosarciniales	Methanosaetaceae	Methanosaeta	ND	NP
04ecfad5772d2e09a84a0f5ef460536c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
b5956402a24a9153484f4249effcec18	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
f94a15da011d1f6959b44812b802ee61	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
374b724806294b861c4ed5cfb74e2f31	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
605ac9a7e88d47be1bf40c55de175d79	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
ab6b7b90747341ce39f82d0a22a1d37d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
92f1720367db58c68a96eceb9feb416a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
ea93341e08300bd78c3ea01820b82240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
397b2f8e42f9fa4f7e37216716ebfcfe	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
5db230db837c61f202d92f5e09dc9f2d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
6faa59131ccf22d2ac919740ba1ffdf9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium-Methylorubrum	ND	NP
